# Dataset for pandas demo
Symbol	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45
RNPS1	12.0026177	11.94798952	11.69220876	11.59734497	11.61358755	11.49304274	11.45666632	11.49864295	11.43156775	11.5498534	11.4712875	11.50812286	11.44894627	11.47663264	11.49483254	11.1359359
RORC	8.037008882	7.955427778	8.269296318	8.402986385	8.462202688	8.617666756	8.652735331	8.528988383	8.814784198	9.015423975	8.893349555	8.657779391	8.651957482	8.870845863	8.657623771	8.592959077
RP13-15M17.2	9.123505461	8.710980702	8.458117911	8.134064995	8.051806014	8.241752231	8.221079583	8.225639859	7.910150031	7.92006067	7.958407126	7.948867911	7.712699113	7.846346379	7.898774054	7.690548029
RPIA	10.27695351	9.835788822	9.8074875	10.09266151	10.27165598	10.25390962	10.31959538	10.50735869	10.50640762	10.58142601	10.70545959	10.71919136	10.81692745	10.63601218	10.92063022	11.02289996
RPL29	11.57123774	11.6498007	11.5830307	11.24154759	10.95638777	10.7123493	10.57585786	10.52991049	9.907322175	10.17047659	9.982089729	10.01145415	10.03304448	9.903641822	9.765179296	9.757417718
RPL36A	10.88393671	10.91221123	11.00545438	10.53749481	10.14945272	9.852671108	9.719683225	9.757417718	9.412981735	9.451163829	9.335547458	9.248611831	9.124970827	9.285041716	9.172400877	8.929806164
RPL39L	12.05732124	11.97441981	11.91038661	11.72816246	11.6884377	11.58117055	11.47469811	11.42914381	11.06763758	11.26512731	11.07036896	11.07781098	10.72560549	10.8094328	10.56003044	10.74143665
RPL6	12.2686394	12.23008096	12.34489568	12.02194909	11.63471135	11.33380504	11.37584136	11.43217063	11.08631754	11.08406509	11.01526138	10.88739404	10.97175035	10.90583221	10.85510534	11.09924545
RPS26L	14.65948986	14.64342605	14.81288993	14.73380879	14.74156491	14.8359519	14.76536775	14.81288993	14.62098169	14.5379244	14.49398123	14.49398123	14.13888829	14.41405712	14.31821482	13.98541129
RPS7	11.80409434	11.92245858	11.89695121	11.5256201	11.44286069	11.07406207	10.82686329	10.66960831	10.04038321	10.13754179	9.927673835	9.8265047	9.490730068	9.614269873	9.527083479	9.542226226
RQCD1	11.88827806	11.88275602	11.7539446	11.41216806	10.82969695	10.56003044	10.76674489	10.67246673	10.78878378	10.86944307	10.82473656	10.62227599	10.67047506	10.91493677	10.72855952	10.80528313
RRAGB	9.47757905	9.730601271	9.839904762	10.01963147	9.905690468	10.14325137	10.19510204	10.25281894	9.988243384	10.13447662	10.11891438	9.882070656	10.22703391	10.24547341	10.15985153	10.33315317
RRAGD	9.631252405	9.952438625	10.19449057	10.44619348	10.38275554	10.50193181	10.69473592	10.73400632	10.79022723	10.9292925	10.96293982	11.09924545	11.23784187	11.44669425	11.60796305	11.56010667
RRM1	13.26236454	13.52438051	13.80334395	13.58816117	12.8358623	12.74021288	12.6968368	12.44252241	12.93768425	12.92890611	12.67947014	12.45912516	12.27601907	12.18609352	12.31374994	12.39520789
RRM2	10.89893997	11.22668509	10.97478635	10.52941159	8.876624343	8.615548326	8.508725558	8.54340149	8.862200361	8.687820498	8.438436151	8.18627423	8.185322221	8.258993938	8.249677174	8.058770724
RTN3	12.30790339	12.46926175	12.76306296	13.00935447	13.04627717	12.94499486	13.12421079	13.27222312	12.99056265	13.03338035	12.91818741	13.06653795	12.96121563	13.12094055	13.11176543	13.19614364
RTN4	12.05351782	12.00478437	12.26139976	12.42058189	12.47834313	12.55585914	12.80196438	12.70246631	12.91435415	13.02821227	12.93128664	13.04218738	13.16227797	13.27097569	13.23913302	13.25375843
RTN4R	10.11069042	9.963231815	9.746189247	9.464041671	9.163632599	9.256211328	9.069570126	9.254235689	9.235847167	9.264191829	9.38021398	9.253545931	9.33057315	9.182296026	9.294480661	9.296544596
RUVBL1	11.52823032	11.50852937	11.21057482	10.98494241	10.84181557	10.66348354	10.60833191	10.69651408	10.5595377	10.63721845	10.59623156	10.48225515	10.36198771	10.54040999	10.39376251	10.41879496
S100A8	13.98391269	14.00663092	14.03778551	14.15348449	13.9182956	13.84444194	13.69627883	13.71108509	13.75380675	13.88844468	13.52094806	13.62549787	13.29229298	13.28675401	13.22682041	12.90605246
S100A9	15.65552602	15.587499	15.67938327	15.58436864	15.68630563	15.4569084	15.44182296	15.52552855	15.29760243	15.09761307	14.97788058	14.88080445	14.65446406	14.72786978	14.51459499	13.7175346
SAMD9	12.18609352	12.38190041	12.61404373	13.11156796	13.38196178	13.4519847	13.76729136	13.81339296	13.33280605	13.41973385	13.44627276	13.63559745	13.5372702	13.33772513	13.42193535	13.51708247
SAT	13.10535767	12.99245159	13.16135673	13.21245264	13.43035216	13.15884262	13.49977332	13.49292306	13.861446	14.13387276	14.23654449	14.29802301	14.49398123	14.56580822	14.62299186	14.51682619
SAT2	9.386963151	9.486760079	9.690235668	9.976799231	10.1934103	10.00424567	10.02099342	10.1606091	10.07884488	10.0562513	10.1686851	10.13168786	10.18619491	10.20522445	10.30431796	10.08836454
SCGB2A1	12.26012539	12.36980366	12.55648293	12.33138225	12.16397841	12.40895532	12.52957783	12.58340038	12.64081017	12.93768425	12.84825253	12.85925505	12.9419023	13.2106434	13.1915512	13.30161447
SCHIP1	10.30142067	10.15273598	9.76646695	9.642742545	9.506578321	9.609003216	9.507645278	9.450638303	9.594103063	9.690952069	9.511434489	9.588243973	9.690952069	9.713316067	9.440786601	9.481514064
SCIN	7.630929935	7.751784978	8.323100283	8.431418915	8.422171804	8.432432215	8.740182141	8.779339376	9.152081961	9.090800762	9.061422597	9.374109848	9.43942967	9.366961966	9.463522126	9.189371677
SCNN1A	14.60198208	14.62299186	14.80093266	15.00647148	15.05855273	15.16893448	15.21124441	15.18973774	15.41263948	15.39988113	15.432999	15.53026428	15.74535057	15.70009777	15.78474012	15.91706324
SCNN1B	10.9165639	10.99695071	11.23013005	11.5680703	11.7085318	11.96818715	11.72816246	11.91294568	12.34184117	12.24485105	12.29197288	12.28329062	12.46234991	12.69395623	12.69395623	12.15432178
SCPEP1	13.07491559	13.13922246	13.21813911	13.66909552	13.38567373	13.22211857	13.48394667	13.45020595	13.85104379	13.81072236	14.05190683	14.07527974	13.97759553	14.08661609	14.06682366	14.17463431
SDCBP2	10.63463362	10.71987718	10.78435681	11.08227325	11.07382828	11.04597782	11.2944469	11.38398492	11.58379465	11.66996146	11.80554893	11.79842852	12.12259974	12.21578935	12.17632882	12.28422936
SDF2L1	13.22211857	13.24545136	12.72453179	12.46178614	12.50839376	12.64081017	12.38870714	12.48783885	12.18609352	12.15432178	12.38565636	12.31698711	12.24194223	12.24025831	12.31545577	12.85651842
SEC14L2	8.904670119	8.957248015	8.815138664	8.458490755	8.337631961	8.236573407	8.321773157	8.290790643	8.262743156	8.296411717	8.066375312	8.108493821	8.155078884	8.22195923	8.464619175	8.152406055
SELENBP1	10.89157783	11.17643854	11.5867955	11.89570146	11.92625475	12.01110947	12.4486763	12.71940962	12.7889407	12.56755305	12.66671862	12.69877456	13.03265396	13.14464256	13.17466883	12.82476222
SELI	9.529974887	9.545547734	9.549026471	9.109501584	8.915026716	8.988605274	8.964069388	9.002282719	8.879533806	8.929140303	8.918483223	8.954070053	8.880003574	8.992625867	8.97135252	8.803630343
SERHL2	14.20243531	14.06431966	14.0442645	14.05046369	14.14711208	14.24911193	14.65172585	14.60677779	14.7239402	14.85449685	14.76778383	14.89789054	14.94659003	15.05552207	15.08830021	14.82571935
SERINC5	8.0898052	8.18627423	8.286095193	8.496251111	8.953053649	9.240103815	9.11452977	9.142381337	8.715206014	8.788578905	8.894960454	9.033772449	8.79490149	8.748414589	8.713230409	8.320786062
SERPINA5	10.30795181	10.40308863	10.41879496	10.67047506	10.74362305	10.68040274	10.89893997	10.80187485	11.36261846	11.34554726	11.38318238	11.41448229	11.51766668	11.54817084	11.51870837	11.74824882
SERPINE2	9.604736937	9.714191183	9.798213639	9.432335368	9.931422283	9.79560891	9.725045533	9.594955386	8.898876216	9.01491119	8.93520756	8.903131207	8.947202928	9.065697036	9.254235689	9.416708336
SERPINH1	12.54780061	12.32163428	11.88827806	11.53677765	12.06533229	11.71154172	11.54257017	11.70051103	11.52594866	11.537224	11.59034086	11.5142743	11.47172501	11.52165486	11.50080399	11.47103896
SFN	13.17935379	12.76204195	12.51965324	12.51628732	12.30818539	12.37457144	12.18661791	12.17032165	12.43354092	12.21404482	12.12980764	12.1091813	11.92987559	11.90590759	11.99021901	11.46790523
SFRS1	13.49977332	13.50413524	13.27774692	13.09635701	12.87318736	12.66040831	12.56134147	12.70452527	12.93500216	13.03866322	12.9712886	13.0487664	12.91578245	12.62896355	12.68046634	12.52668058
SFRS10	13.64293102	13.36414858	13.39897752	13.27121613	12.8616444	12.84984132	12.66790948	12.80464718	12.90605246	12.70452527	12.65889934	12.54428218	12.58234853	12.50684873	12.50760155	12.59061981
SFRS2	14.79020897	14.68833961	14.30257043	13.95533853	13.44892803	13.37906873	13.36928212	13.44743214	13.54514303	13.3572028	13.34835115	13.36229337	13.13604324	13.02234398	13.20083507	13.05118244
SFRS7	11.95883203	11.63789345	11.21208578	10.85859973	10.53596963	10.44115659	10.52941159	10.43887144	10.82746887	10.79495314	10.81882686	10.71570837	10.7356888	10.62559042	10.79786038	10.74596702
SGCE	11.37584136	11.43390262	11.21972058	10.9232586	10.87603318	10.67246673	10.45814716	10.11662969	10.57741328	10.50735869	10.44988341	10.30908248	10.10478724	10.06475785	10.06583582	10.16188268
SGK	11.21572147	11.9408288	12.18443207	12.29456809	11.89378536	12.40388119	12.36980366	12.39055272	12.59634633	12.72453179	12.67814576	12.99869448	13.10048167	13.10535767	13.32224905	13.11267635
SGOL1	9.538159726	9.572145515	9.630457775	9.51182865	9.234735128	8.718487496	8.881944883	8.700925168	8.961587444	8.827194688	8.666935079	8.656400777	7.98898686	7.878104677	8.111507054	7.964177524
SH2D4A	9.464041671	9.414598733	9.520528442	9.674117626	9.98089641	9.80780898	9.976348279	9.770583474	9.973212236	9.976799231	10.14028074	10.21549496	10.3489074	10.34387517	10.53078544	10.76771876
SH3BGRL2	8.759350095	8.956524265	9.409624393	9.705859006	9.505216188	9.750356192	9.572600951	9.71382322	9.811003802	9.831530209	9.835788822	9.84440232	10.08004682	10.02855697	10.11160356	10.41057171
SH3BP1	9.037856584	8.967992089	8.372662186	8.217896615	8.244861878	8.153723993	8.148245046	8.099954969	8.14838702	8.224951605	8.167212815	8.093983507	8.179561173	8.195354936	7.892861393	8.252574828
SH3YL1	10.97318031	11.11884963	11.08074538	11.30077987	11.29974624	11.32589739	11.56557499	11.53799055	11.50482807	11.74751974	11.57536673	11.74068547	11.71101154	11.84594536	11.96452096	12.26290803
SIDT2	10.13375084	10.00325421	10.1792259	10.5920801	10.59623156	10.90816267	10.97084186	10.99314766	11.12088068	11.20356395	11.28195406	11.13725403	11.51015907	11.43794681	11.39303839	11.65221676
SKAP2	10.1177471	10.24039972	9.986768063	10.34598092	10.34800719	10.63044077	10.7572318	10.76468022	10.7487153	10.93520453	10.82866909	10.70636448	11.0212243	11.19060271	11.04894909	11.08631754
SKP2	10.8452037	10.92883911	10.8060046	10.63369148	10.00355416	9.871735901	9.979140416	9.904823789	10.0992196	9.961576068	10.05921793	9.932928213	9.923644779	9.822280611	9.812920137	9.904372743
SLBP	11.99616837	11.79688475	11.35000376	11.25930652	10.74504733	10.98142321	10.90281628	11.10225331	10.8642865	10.882835	10.89093221	10.80241737	10.95336449	10.98824365	11.11945279	11.22116957
SLC15A3	9.944815446	10.0578502	10.25930331	9.997267268	10.29588408	10.14723208	10.04919111	10.05353842	9.322089766	9.224388408	9.198395548	9.145216469	8.961313829	8.96875408	8.862546476	8.885590844
SLC19A1	9.781045987	9.568843107	8.855658831	8.757777976	8.608936415	8.781771548	8.517554378	8.521919676	8.230328438	8.409135333	8.59391604	8.321773157	8.402294921	8.442257721	8.245284832	8.165273584
SLC20A1	12.33807165	11.90672513	11.86347875	11.73658092	11.15900538	11.14685157	10.90391078	11.0236709	11.24002263	11.33245499	10.94670194	11.02414245	10.84704617	11.08214732	10.94511258	10.77230911
SLC22A18AS	9.592985211	9.565834167	9.029581858	9.085109301	8.788213709	8.800054053	8.685368358	8.679491025	8.983186745	8.989768278	8.95042938	8.677812375	8.772558321	8.759083262	8.830311079	8.595400878
SLC22A4	8.253742873	8.507941459	8.343957924	8.325278739	8.751140564	8.533452671	8.751140564	8.732309197	8.934888564	9.111404474	8.999518445	9.202862319	9.508094456	9.641335945	9.799967103	9.65606325
SLC24A1	8.466521225	8.687820498	9.016406363	9.394169352	9.202862319	9.393701457	9.251516772	9.362699357	9.517171831	9.511434489	9.36825729	9.469003673	9.540587123	9.50989654	9.466565993	9.448165603
SLC25A11	10.39013306	10.46020661	10.14754942	9.936702111	9.759285186	9.77216596	9.76993532	9.83315349	9.834360783	9.586334288	9.817311611	9.67322222	9.849307861	9.999640806	9.836542955	10.06339383
SLC25A15	9.621248166	9.537650763	8.89076952	8.932244738	8.566164277	8.468795366	8.507941459	8.555595003	8.384296105	8.522698716	8.401829869	8.292782094	8.402044999	8.418535617	8.376330426	8.451093759
SLC25A18	8.830311079	8.911757591	8.489682862	8.382965719	7.955142355	7.962015643	7.915349985	7.690364892	8.313912716	8.153869567	7.940943151	7.905084935	7.881606548	7.878813683	7.928594333	7.688760796
SLC25A22	11.06264346	10.70763525	10.28705753	9.734077585	9.841231515	9.689074493	9.612566706	9.748458184	9.436627821	9.38114266	9.410855622	9.755089309	9.43338272	9.294480661	9.407763146	9.8514563
SLC26A7	7.770979583	7.808797937	8.256126371	8.482261978	8.39175256	8.496107711	8.78945406	8.903131207	8.671268249	8.669130522	8.744199249	8.84637288	8.946455369	9.002602078	8.994439085	9.244822278
SLC27A2	10.26756679	10.42333315	10.04224962	9.969164526	9.135180124	9.191806144	9.031170816	8.916547305	9.440786601	9.216632809	9.382034796	9.262916086	9.340740646	9.258849776	9.355307725	9.291279915
SLC29A2	11.31454602	11.21440098	11.04702581	10.9065319	10.70493541	10.32537179	10.51669737	10.61621581	10.87259509	10.74504733	10.66641694	10.66190682	10.74316785	10.63848373	10.4280153	10.38310336
SLC29A3	9.449785493	9.777084071	9.964539212	10.07519803	10.08331612	9.9925725	10.01015292	9.874903919	10.65467589	10.51890729	10.84232732	10.63179126	10.82969695	10.93364162	11.06763758	10.93424125
SLC2A4RG	10.84419864	10.87513167	11.07464182	10.6559657	10.6399762	10.40765391	10.23531237	10.24514571	9.865460554	9.723427866	9.784170173	9.743193584	9.671992064	9.57433478	9.519805025	9.762301768
SLC30A3	10.14791816	10.2601255	10.17964375	10.17417407	9.527977678	9.628748548	9.567941387	9.653246347	9.586334288	9.57433478	9.551950377	9.495864548	9.475798112	9.521022418	9.487481311	9.616635512
SLC33A1	9.335936288	9.357711361	9.14865729	9.596313898	10.01184719	10.1606091	10.1659507	10.19690805	9.996249888	10.11352437	10.14281969	9.951218201	10.07884488	10.06583582	10.01825197	9.99211674
SLC35B3	10.28163237	9.81230425	10.44909646	10.82473656	11.14508283	10.94869837	11.17994167	11.13725403	11.35867666	11.24066163	11.28134051	11.48466789	11.47530748	11.38444162	11.38564748	11.63191533
SLC35C1	9.723897307	9.389820698	9.474257177	9.673832888	9.989716544	10.17463451	10.29798517	10.35891317	10.15109885	10.35762731	10.30276378	10.3326204	10.29768918	10.41172031	10.31194212	10.00737491
SLC36A4	9.61452466	9.964823711	10.09999561	10.03651117	9.450280069	9.600641711	9.473511346	9.314740918	9.266104284	9.378759868	8.96875408	9.000107915	8.916964494	8.783339626	8.909074186	9.008880811
SLC39A2	8.507699731	8.464174543	8.751735766	8.848229703	8.51499472	8.607125738	8.535473282	9.136279633	9.108448565	9.251516772	9.234203051	9.374733887	9.205453744	9.360264672	9.277775831	9.484590866
SLC43A3	10.41550401	10.22859642	9.849827184	9.619587054	9.816574978	9.816115537	9.582611003	9.42840247	9.356690994	9.308745997	9.35278311	9.203895677	9.104884559	9.071877853	9.101939663	9.15636131
SLC45A3	10.11429133	9.461361969	8.599345397	8.334308099	8.729984501	8.507699731	8.429843089	8.287886013	8.484588067	8.513238192	8.315882826	8.098878317	8.119848326	8.192003513	8.247525884	7.976322697
SLC4A11	12.35915666	12.49334972	12.66790948	12.78291133	13.11908821	13.23728771	13.26132957	13.36414858	13.64530285	13.42626693	13.67177404	13.89906997	14.08380159	14.0234213	14.15699323	13.74669436
SLC6A12	8.136576445	8.073323956	8.832860938	9.294480661	8.723942577	8.833571721	9.325905115	9.598874555	9.19353638	9.251899092	9.246649532	9.326297901	9.144552925	9.288748703	9.113081986	8.725533137
SLC6A9	9.907322175	9.966401261	10.27165598	10.55329952	10.98780072	10.77823137	10.70891252	10.77579509	10.8747646	10.62042379	10.71919136	10.91240227	10.84908616	10.66641694	10.75688862	10.94034882
SLC9A2	9.876374974	9.690952069	9.57974589	9.708555447	9.836810231	9.739197253	10.15109885	10.08794968	10.19529053	10.39511587	10.64820115	10.26698596	10.78023022	10.69983744	10.59748283	10.7632551
SLC9A8	8.92312677	8.918483223	8.909794561	9.38891928	9.653977387	9.516082236	9.617554618	9.571551252	9.537920585	9.628491298	9.462766916	9.504273028	9.606327811	9.749150633	9.482257038	9.453227035
SLPI	14.23444326	14.36675352	14.51130565	14.75486202	14.88080445	15.05552207	14.87603674	15.17710722	14.8601771	15.26696634	15.06289556	15.24378746	15.23008684	15.28618732	15.38966831	15.32300737
SMAD6	9.715455483	9.240103815	9.423524746	9.438040812	9.365841403	9.360785874	9.161278761	9.224764532	9.83362668	10.04348484	9.775272502	9.940612156	10.24126047	10.74143665	10.10896425	10.47499592
SMARCA2	11.46453201	11.64182463	11.88129073	12.22752509	12.2985113	12.31764995	12.49706559	12.3521639	12.39117332	12.34665841	12.23008096	12.41616398	12.57982317	12.36980366	12.41378716	12.49917775
SMC2L1	9.450280069	9.649840804	9.709506334	9.613420951	8.96842155	9.252751854	9.192454508	9.128965408	9.032618078	9.156178293	8.982767949	8.81723952	8.66422246	8.746405166	8.739462723	8.472169046
SMC4	10.22835722	10.48859646	10.27553498	10.33539174	9.950737731	9.965838322	9.962677678	9.785600941	10.04535708	9.897823841	9.769808838	9.681798359	9.482919533	9.240968629	9.377192605	9.351395772
SMPDL3A	8.204891379	8.311564303	8.460909645	8.522299067	8.377790057	8.594566187	8.716440198	8.836495683	9.008327193	9.122625647	8.831028199	9.078886535	9.235096029	9.211511351	9.290038404	9.088805458
SNORD36A	9.372709058	9.408706778	9.457853437	9.341241128	8.640626591	8.644101345	8.688555217	8.910746605	8.580163895	8.427349018	8.347912586	8.394263729	8.347912586	8.220977328	8.364249508	8.335896752
SNRPA	11.84224243	12.11661171	11.97566988	11.74474362	11.19276954	11.01598056	10.75820267	10.81047571	11.32352301	11.20624906	11.2954906	11.08514676	10.78622964	10.76730065	10.59790385	10.15403258
SNRPB	14.76669159	14.84732302	14.74438965	14.45791234	13.92805973	13.74033882	13.65249743	13.59200819	13.86265136	13.72633832	13.81058752	13.64701477	13.47869774	13.48867794	13.53734513	13.65958549
SNRPF	14.92429423	14.82395068	14.6307633	14.42858676	14.04314753	13.98915496	13.96883277	14.0626635	13.98241127	14.05871583	13.93049003	13.9656476	13.65376685	13.78338564	13.70063211	13.970599
SNTB1	11.04334116	10.84569583	11.06089233	11.08672214	11.47838754	11.42478379	11.51825046	11.46882703	11.805536	11.80225887	11.75430204	11.88639258	12.01052322	12.07043949	11.97533138	12.16842662
SNX24	9.432335368	9.372709058	9.023070183	8.974580933	8.755409773	8.880371779	8.740914496	8.92415865	8.812638628	8.762699391	8.806513213	8.632732556	8.618661599	8.911496742	8.738633257	8.458944879
SOX18	10.25112608	9.796149679	9.43036521	9.052837275	8.898876216	8.955921672	8.853160939	8.92004754	8.984480339	8.999518445	8.999179007	8.813817761	8.518442647	8.85166047	8.717576599	8.789130099
SP100	9.19425285	9.338426536	9.552553354	9.857835864	10.36013521	10.50879118	10.53483658	10.58532305	10.34134685	10.45286009	10.44798318	10.51674659	10.40840718	10.29997582	10.40391873	10.4053894
SP110	12.04252723	12.29071012	12.25393858	12.59320398	13.04944402	13.13165822	13.23748178	13.24644558	12.86573609	13.06847625	12.88832358	13.03746536	12.74461618	12.89353251	12.85597098	12.89271082
SPAG5	9.837440506	9.882753651	9.876732417	9.989372454	9.657672574	9.414251493	9.323907523	9.33638435	9.526806088	9.469003673	9.223624602	9.079580229	8.562071382	8.556442784	8.561815427	8.349363812
SPC24	11.30298116	11.52971063	11.37070457	11.28385969	10.59415306	10.49785176	10.29480894	10.08435625	10.5911096	10.46081203	10.37773768	10.17218001	9.702665829	9.604736937	9.554210291	9.702139241
SPHK1	9.414251493	9.363751279	8.984795031	8.710980702	8.558862917	8.479896557	8.691697023	8.544587426	8.566164277	8.362553308	8.512364726	8.619795815	8.573261458	8.498377707	8.619285113	8.556887274
SPINK7	10.02556025	10.13336907	10.04348484	9.769035168	9.527449675	9.297337386	8.951711854	9.092446445	9.383962604	9.041149797	9.113081986	8.672629322	8.993684442	8.783645488	8.346360357	8.343957924
SPINT1	10.52344446	10.69810198	10.9603338	11.10531918	11.30652016	11.43843249	11.41910153	11.42105714	11.53999715	11.4963793	11.46130266	11.408277	11.55754693	11.65041715	11.62477352	10.70900655
SPRR1B	10.8161218	11.23126201	11.37843281	11.26370157	10.9441391	10.86349765	10.49337129	10.54004697	10.19873704	9.817824375	9.72841416	9.353399035	9.140763454	9.248251432	9.228617278	8.659409401
SPRR2A	9.868983385	10.05948506	10.60371367	10.47792621	10.37820543	10.29798517	10.19529053	10.01968242	8.707864614	8.941939385	8.390171532	8.299852966	8.305896433	8.131395516	8.111177566	7.834339815
SPRR2D	10.83795362	10.90123579	11.09650639	10.84704617	11.4281811	11.19754455	10.97867021	10.55140611	9.158716195	9.191448347	8.792250368	8.905215261	8.510405939	8.679491025	8.370474885	7.924430268
SPRR2E	9.278113935	9.328989999	9.804602834	9.847359182	9.516082236	9.551195216	9.292518916	9.702665829	8.758657016	8.8096644	8.540990205	8.565615702	8.119002382	8.183807397	8.134416664	7.920464453
SPRR2F	9.881867215	9.797975298	9.982514039	9.964539212	9.872116115	10.10242755	9.67057117	9.747320631	8.724975006	8.589343833	8.56282329	8.302147673	8.15442022	8.366369626	8.19290381	7.899505291
SPRR3	10.30071933	10.49211861	10.65317022	10.70355606	9.795783827	9.869361847	9.766789043	9.852197205	9.516682172	9.289321124	9.18268372	8.884736465	8.507699731	8.506448163	8.413665441	8.373440717
SPSB3	12.74168525	13.09321141	13.69723769	13.79522564	13.97212561	13.7339662	13.7043268	13.80475446	13.92655396	13.74669436	13.9442088	13.96093515	14.0611575	13.9869647	13.99486573	14.52817112
SQRDL	12.39598889	12.52399339	12.18104241	11.8578478	11.69826057	11.91819376	11.88892954	11.84594536	11.7090702	11.79059736	11.79688475	11.56498343	11.54526417	11.76507331	11.80409434	11.69067993
SRD5A2L	9.002602078	9.107635063	9.101568862	9.324667015	9.323157273	9.616635512	9.662716691	9.72723712	9.622798402	9.842998984	9.886486376	9.842104706	9.81994942	10.05948506	9.99211674	9.93220102
SREBF1	9.757192984	9.861767766	10.14596296	10.57469653	10.26836148	10.5511459	10.51566874	10.64591729	10.60654053	10.5319449	10.36290212	10.52304619	10.4117668	10.52370401	10.59352599	10.28421834
SRGAP3	8.382173829	8.462920628	8.12015547	8.373827288	8.668303109	8.55916652	8.735943863	8.760358466	9.032065884	8.912353776	9.03166827	8.978650281	9.26648482	9.080975053	9.009552088	9.344861237
SRM	12.09713277	11.84725539	11.30584942	10.66225607	10.91240227	10.86049455	10.55013894	10.67462393	10.47413478	10.26541437	10.8148584	10.69884346	10.25771771	10.50221773	10.52391222	10.44988341
SRPX2	9.038367862	9.201962255	9.21539101	9.353399035	9.477414101	9.263177994	9.358838322	9.009226372	8.628995661	8.737813947	8.496251111	8.202188324	8.341656838	8.182801096	8.160267422	8.231493089
SSPN	9.207383637	9.125148846	9.041149797	9.305572861	9.405882292	9.556199433	9.625626782	9.694536797	9.79949937	10.12302763	9.885801962	9.96046024	9.977502847	10.00889903	9.933852918	10.1837487
ST6GAL1	10.87555828	10.95155854	11.25317812	11.498854	11.81878794	12.17981158	12.26797029	12.24869636	12.10641346	12.16397841	12.13686272	12.21964034	12.47444422	12.22488258	12.23008096	12.22396743
STAT2	11.62664049	11.58887471	11.80020379	12.22028623	12.57239423	12.85825576	12.58900465	12.70756344	12.47692582	12.47909247	12.2686394	12.52146456	12.45812306	12.41964835	12.42412503	12.63112758
STEAP2	9.033788539	8.658498073	8.949113857	9.120345326	9.655723027	9.435025214	9.628232493	9.687067322	9.590913108	9.667859763	9.615739056	9.885689493	9.919813893	9.798228242	9.973826691	10.00190247
STIL	11.64446673	11.64314663	11.67175706	11.64077824	11.28385969	11.16928024	10.96589765	10.76631313	11.04066477	10.97410034	10.5595377	10.65633537	10.10127253	10.14791816	9.920274145	9.861920118
STIM1	10.16849513	10.23136255	10.14340956	10.48432829	10.28932026	10.5481348	10.42964227	10.59020533	10.85649046	10.81145709	10.73875679	10.77579509	10.83401245	10.98084222	10.95452383	10.4284149
STK32B	9.358108977	9.412981735	9.000960075	8.428880872	8.095295528	7.993625234	7.864695672	7.953036418	7.793922323	7.857267366	7.73833506	8.012947401	7.78405871	7.915672921	7.982395086	8.156711611
STK39	11.23784187	11.273585	11.24099392	11.30976932	11.44044529	11.45371741	11.50747233	11.32998285	11.67993734	11.80363595	11.91038661	12.00350156	12.24242101	12.32375895	12.38684257	12.31698711
STMN1	11.273274	11.47708443	11.62933104	11.49190363	10.71863107	10.591624	10.52907058	10.49359508	10.53048955	10.65044868	10.42394772	10.32277927	10.0349941	9.947934409	10.12770516	10.01036906
STRA13	14.38511429	14.56025826	14.58571635	14.27306934	13.73673488	13.83716281	13.62277104	13.79086255	13.58381878	13.56776232	13.59466371	13.57023567	13.56776232	13.59352242	13.61756182	13.97759553
STS-1	11.47345029	11.37001581	10.74143665	10.37001465	10.45601051	10.77631207	10.66837606	10.65218245	10.25112608	10.2601255	10.13050327	10.12469021	10.23909211	10.18734156	10.04747184	10.37542441
STX19	10.55056251	10.64868063	11.18205693	11.14950443	11.40365079	11.1604243	11.33077088	11.2954906	11.39704075	11.22770375	11.34375249	11.49095978	11.54817084	11.40590609	11.42154551	11.40590609
STX2	8.897093643	8.924757716	8.922081998	8.467742072	7.93891591	8.080426775	8.007273564	7.824499903	8.00934322	7.874310982	8.007273564	7.952465649	7.724985946	7.881851394	8.041122367	7.948867911
SULF2	11.22341201	11.22341201	10.95838145	10.74637296	10.46982253	10.28083801	10.37642881	10.24832691	10.18439829	10.33360344	10.36867332	10.35847994	10.14864294	10.22297328	10.21095662	10.81047571
SUV39H1	11.42026618	11.44044529	11.27051481	11.35166735	11.05708684	10.90755799	10.89270987	10.82332035	10.92222038	10.88899114	10.68883381	10.65754557	10.27126772	10.53138667	10.34975341	10.54779548
SYTL4	10.49166152	10.28672191	10.13928203	10.18871361	9.754595768	9.695011568	9.755714984	9.766789043	10.32674666	10.25771771	10.50680115	10.39600631	10.72409479	10.53319739	10.68085415	10.90463724
TACC3	10.92515945	10.96050293	10.79786038	10.85135731	10.60206681	10.64276822	10.19657894	9.975662334	10.44909646	10.34512717	10.01661252	9.884540132	8.967992089	8.949549058	9.001871178	8.511884181
TAF7	11.66236472	11.29896649	11.69893649	11.83137754	12.16438426	12.18383375	12.52146456	12.25128097	12.23474024	12.24410672	12.22396743	12.26290803	12.193033	12.28122286	12.03560166	11.87507709
TAPBPL	10.95218019	11.10327182	11.25757782	11.14685157	10.95679876	10.86753123	10.83663159	11.03392709	11.18138862	11.22504266	11.33620148	11.47172501	11.39805396	11.56671671	11.59091271	12.26797029
